CN_Code,CAS_Number,CUS,EC_Number,UN_Number,Nomen,Name
27101290,68921-08-4,0112597-9,272-931-2,,COMMON,"distillates (petroleum), light straight-run gasoline fractionation stabilizer overheads"
27101290,85116-59-2,0114957-1,285-510-3,,COMMON,"naphtha (petroleum), catalytic reformed light, aromatic-free fraction"
27101915,101316-58-9,0147293-1,309-864-6,,COMMON,"distillates (petroleum), hydrodesulfurized full-range middle coker, as medium oils, for undergoing chemical transformation by a process other than those specified in respect of subheading 2710 19 11"
27101915,101316-61-4,0147297-5,309-866-7,,COMMON,"distillates (petroleum), thermal-cracked, alkylarom. hydrocarbon-rich, as medium oils, for undergoing chemical transformation by a process other than those specified in respect of subheading 2710 19 11"
27101290,92045-53-9,0121025-9,295-434-2,,COMMON,"naphtha (petroleum), hydrodesulfurized light, dearomatized"
27101290,98219-47-7,0125570-5,308-714-7,,COMMON,"naphtha (petroleum), light steam-cracked, thermally treated"
27101921,101631-19-0,0109522-3,309-944-0,,COMMON,"kerosine (petroleum), hydrotreated, as medium oils, kerosene-jet fuel"
27101921,101316-58-9,0147294-2,309-864-6,,COMMON,"distillates (petroleum), hydrodesulfurized full-range middle coker, as medium oils, kerosene-jet fuel"
27101915,101316-81-8,0147311-6,309-882-4,,COMMON,"solvent naphtha (petroleum), hydrodesulfurized heavy arom., as medium oils, for undergoing chemical transformation by a process other than those specified in respect of subheading 2710 19 11"
27101915,101316-82-9,0147316-1,309-884-5,,COMMON,"solvent naphtha (petroleum), hydrodesulfurized medium, as medium oils, for undergoing chemical transformation by a process other than those specified in respect of subheading 2710 19 11"
27101921,101316-61-4,0147298-6,309-866-7,,COMMON,"distillates (petroleum), thermal-cracked, alkylarom. hydrocarbon-rich, as medium oils, kerosene-jet fuel"
27101921,101316-81-8,0147312-7,309-882-4,,COMMON,"solvent naphtha (petroleum), hydrodesulfurized heavy arom., as medium oils, kerosene-jet fuel"
27101915,101631-13-4,0147321-8,309-938-8,,COMMON,"distillates (petroleum), catalytic cracked heavy tar light, as medium oils, for undergoing chemical transformation by a process other than those specified in respect of subheading 2710 19 11"
27101915,101631-15-6,0147325-2,309-940-9,,COMMON,"distillates (petroleum), steam-cracked heavy tar light, as medium oils, for undergoing chemical transformation by a process other than those specified in respect of subheading 2710 19 11"
27101921,101316-82-9,0147317-2,309-884-5,,COMMON,"solvent naphtha (petroleum), hydrodesulfurized medium, as medium oils, kerosene-jet fuel"
27101921,101631-13-4,0147322-9,309-938-8,,COMMON,"distillates (petroleum), catalytic cracked heavy tar light, as medium oils, kerosene-jet fuel"
27101915,64741-73-7,0147352-5,265-074-0,,COMMON,"distillates (petroleum), alkylate, as medium oils, for undergoing chemical transformation by a process other than those specified in respect of subheading 2710 19 11"
27101921,101631-15-6,0147326-3,309-940-9,,COMMON,"distillates (petroleum), steam-cracked heavy tar light, as medium oils, kerosene-jet fuel"
27101921,64741-73-7,0147353-6,265-074-0,,COMMON,"distillates (petroleum), alkylate, as medium oils, kerosene-jet fuel"
27101925,101316-58-9,0147295-3,309-864-6,,COMMON,"distillates (petroleum), hydrodesulfurized full-range middle coker, as medium oils, other kerosene"
27101925,101316-61-4,0147299-7,309-866-7,,COMMON,"distillates (petroleum), thermal-cracked, alkylarom. hydrocarbon-rich, as medium oils, other kerosene"
27101925,101316-81-8,0147313-8,309-882-4,,COMMON,"solvent naphtha (petroleum), hydrodesulfurized heavy arom., as medium oils, other kerosene"
27101925,101316-82-9,0147318-3,309-884-5,,COMMON,"solvent naphtha (petroleum), hydrodesulfurized medium, as medium oils, other kerosene"
27101925,101631-13-4,0147323-0,309-938-8,,COMMON,"distillates (petroleum), catalytic cracked heavy tar light, as medium oils, other kerosene"
27101925,101631-15-6,0147327-4,309-940-9,,COMMON,"distillates (petroleum), steam-cracked heavy tar light, as medium oils, other kerosene"
27101925,101631-19-0,0147330-9,309-944-0,,COMMON,"kerosine (petroleum), hydrotreated, as medium oils, other kerosene"
27101925,64741-73-7,0147354-7,265-074-0,,COMMON,"distillates (petroleum), alkylate, as medium oils, other kerosene"
27101929,64771-71-7,0110443-4,265-232-9,,COMMON,"paraffins (petroleum), normal C>10"
27101929,101316-58-9,0147296-4,309-864-6,,COMMON,"distillates (petroleum), hydrodesulfurized full-range middle coker, as medium oils, for other purposes"
27101929,101316-61-4,0147300-3,309-866-7,,COMMON,"distillates (petroleum), thermal-cracked, alkylarom. hydrocarbon-rich, as medium oils, for other purposes"
27101929,101316-81-8,0147314-9,309-882-4,,COMMON,"solvent naphtha (petroleum), hydrodesulfurized heavy arom., as medium oils, for other purposes"
27101929,101316-82-9,0147319-4,309-884-5,,COMMON,"solvent naphtha (petroleum), hydrodesulfurized medium, as medium oils, for other purposes"
27101929,101631-13-4,0147324-1,309-938-8,,COMMON,"distillates (petroleum), catalytic cracked heavy tar light, as medium oils, for other purposes"
27101929,101631-15-6,0147328-5,309-940-9,,COMMON,"distillates (petroleum), steam-cracked heavy tar light, as medium oils, for other purposes"
27101929,101631-19-0,0147331-0,309-944-0,,COMMON,"kerosine (petroleum), hydrotreated, as medium oils, for other purposes"
27101929,64741-73-7,0147355-8,265-074-0,,COMMON,"distillates (petroleum), alkylate, as medium oils, for other purposes"
27101931,100684-22-8,0109333-0,309-693-7,,COMMON,"gas oils (petroleum), light vacuum, carbon-treated, for undergoing a specific process"
27101931,100684-23-9,0109334-1,309-694-2,,COMMON,"gas oils (petroleum), light vacuum, clay-treated, for undergoing a specific process"
27101931,64741-90-8,0110321-5,265-092-9,,COMMON,"gas oils (petroleum), solvent-refined,  for undergoing a specific process"
27101931,64741-91-9,0110322-6,265-093-4,,COMMON,"distillates (petroleum), solvent-refined middle, as gas oils, for undergoing a specific process"
27101931,68334-30-5,0111068-5,269-822-7,1993,COMMON,"fuels, diesel, as gas oils, for undergoing a specific process"
27101931,68477-29-2,0111472-3,270-719-4,,COMMON,"distillates (petroleum), catalytic reformer fractionator residue, high-boiling, as gas oils, for undergoing a specific process"
27101935,101316-83-0,0146209-5,309-885-0,1999,COMMON,"tar, brown-coal, gaz oil, for undergoing chemical transformation by a process other than those specified in respect of subheading 2710 19 31"
27101931,68477-30-5,0111473-4,270-721-5,,COMMON,"distillates (petroleum), catalytic reformer fractionator residue, intermediate-boiling, as gas oils, for undergoing a specific process"
27101935,85117-03-9,0146447-7,285-555-9,,COMMON,"gas oils (petroleum), hydrodesulfurized coker heavy vacuum, for undergoing chemical transformation by a process other than those specified in respect of subheading 2710 19 31"
27101931,68477-31-6,0111474-5,270-722-0,,COMMON,"distillates (petroleum), catalytic reformer fractionator residue, low-boiling, as gas oils, for undergoing a specific process"
27101931,85117-03-9,0114998-0,285-555-9,,COMMON,"gas oils (petroleum), hydrodesulfurized coker heavy vacuum, for undergoing a specific process"
27101935,64741-90-8,0146464-8,265-092-9,,COMMON,"gas oils (petroleum), solvent-refined, for undergoing chemical transformation by a process other than those specified in respect of subheading 2710 19 31"
27101931,90641-09-1,0118691-0,292-633-6,,COMMON,"extracts (petroleum), light paraffinic distillate solvent, hydrotreated, as gas oils, for undergoing a specific process"
27101931,97675-85-9,0124886-8,307-659-6,,COMMON,"hydrocarbons, C16-20, hydrotreated middle distillate, distn. lights, as gas oils, for undergoing a specific process"
27101935,64741-91-9,0146469-3,265-093-4,,COMMON,"distillates (petroleum), solvent-refined middle, as gas oils, as gas oils, for undergoing chemical transformation by a process other than those specified in respect of subheading 2710 19 31"
27101935,68477-29-2,0146474-0,270-719-4,,COMMON,"distillates (petroleum), catalytic reformer fractionator residue, high-boiling, as gas oils, for undergoing chemical transformation by a process other than those specified in respect of subheading 2710 19 31"
27101931,97675-86-0,0124887-9,307-660-1,,COMMON,"hydrocarbons, C12-20, hydrotreated paraffinic, distn. lights, as gas oils, for undergoing a specific process"
27101935,68477-30-5,0146479-5,270-721-5,,COMMON,"distillates (petroleum), catalytic reformer fractionator residue, intermediate-boiling, as gas oils, for undergoing chemical transformation by a process other than those specified in respect of subheading 2710 19 31"
27101935,68477-31-6,0146484-2,270-722-0,,COMMON,"distillates (petroleum), catalytic reformer fractionator residue, low-boiling, as gas oils, for undergoing chemical transformation by a process other than those specified in respect of subheading 2710 19 31"
27101931,97862-78-7,0125197-4,308-128-1,,COMMON,"gas oils, hydrotreated, for undergoing a specific process"
27101931,97926-59-5,0125290-0,308-278-8,,COMMON,"gas oils (petroleum), light vacuum, thermal-cracked hydrodesulfurized, as gas oils, for undergoing a specific process"
27101935,97675-85-9,0146490-0,307-659-6,,COMMON,"hydrocarbons, C16-20, hydrotreated middle distillate, distn. lights, as gas oils, for undergoing chemical transformation by a process other than those specified in respect of subheading 2710 19 31"
27101935,97675-86-0,0146495-5,307-660-1,,COMMON,"hydrocarbons, C12-20, hydrotreated paraffinic, distn. lights, as gas oils, for undergoing chemical transformation by a process other than those specified in respect of subheading 2710 19 31"
27101931,101316-83-0,0146208-4,309-885-0,1999,COMMON,"tar, brown-coal, gaz oil, for undergoing a specific process"
27101931,97926-59-5,0146951-8,308-278-8,,COMMON,"gas oils (petroleum), light vacuum, thermal-cracked hydrodesulfurized, as gas oils, for other purposes with a sulphur content exceeding 0,001 % by weight but not exceeding 0,002 % by weight"
27101935,97862-78-7,0146500-5,308-128-1,,COMMON,"gas oils, hydrotreated, for undergoing chemical transformation by a process other than those specified in respect of subheading 2710 19 31"
27101935,97926-59-5,0146949-4,308-278-8,,COMMON,"gas oils (petroleum), light vacuum, thermal-cracked hydrodesulfurized, as gas oils, for undergoing chemical transformation by a process other than those specified in respect of subheading 2710 19 31"
27101931,97926-59-5,0146953-0,308-278-8,,COMMON,"gas oils (petroleum), light vacuum, thermal-cracked hydrodesulfurized, as gas oils, for other purposes with a sulphur content exceeding 0,1 % by weight"
27101935,90641-09-1,0147262-4,292-633-6,,COMMON,"extracts (petroleum), light paraffinic distillate solvent, hydrotreated, as gas oils, for undergoing chemical transformation by a process other than those specified in respect of subheading 2710 19 31"
27101935,100684-22-8,0147283-9,309-693-7,,COMMON,"gas oils (petroleum), light vacuum, carbon-treated, for undergoing chemical transformation by a process other than those specified in respect of subheading 2710 19 31"
27101935,100684-23-9,0147288-4,309-694-2,,COMMON,"gas oils (petroleum), light vacuum, clay-treated, for undergoing chemical transformation by a process other than those specified in respect of subheading 2710 19 31"
27101935,68334-30-5,0147358-1,269-822-7,1993,COMMON,"fuels, diesel, as gas oils, for undergoing chemical transformation by a process other than those specified in respect of subheading 2710 19 31"
27101946,101316-83-0,0146211-9,309-885-0,1999,COMMON,"tar, brown-coal, gaz oil, for other purposes, with a sulphur content exceeding 0,001 % by weight but not exceeding 0,002 % by weight"
27101946,85117-03-9,0146449-9,285-555-9,,COMMON,"gas oils (petroleum), hydrodesulfurized coker heavy vacuum, for other purposes with a sulphur content exceeding 0,001 % by weight but not exceeding 0,002 % by weight"
27101946,64741-90-8,0146466-0,265-092-9,,COMMON,"gas oils (petroleum), solvent-refined,  for other purposes with a sulphur content exceeding 0,001 % by weight but not exceeding 0,002 % by weight"
27101946,64741-91-9,0146471-7,265-093-4,,COMMON,"distillates (petroleum), solvent-refined middle, as gas oils, for other purposes with a sulphur content exceeding 0,001 % by weight but not exceeding 0,002 % by weight"
27101946,68477-29-2,0146476-2,270-719-4,,COMMON,"distillates (petroleum), catalytic reformer fractionator residue, high-boiling, as gas oils, for other purposes with a sulphur content exceeding 0,001 % by weight but not exceeding 0,002 % by weight"
27101946,68477-30-5,0146481-9,270-721-5,,COMMON,"distillates (petroleum), catalytic reformer fractionator residue, intermediate-boiling, as gas oils, for other purposes with a sulphur content exceeding 0,001 % by weight but not exceeding 0,002 % by weight"
27101946,68477-31-6,0146486-4,270-722-0,,COMMON,"distillates (petroleum), catalytic reformer fractionator residue, as gas oils, for other purposes with a sulphur content exceeding 0,001 % by weight but not exceeding 0,002 % by weight"
27101946,97675-85-9,0146492-2,307-659-6,,COMMON,"hydrocarbons, C16-20, hydrotreated middle distillate, distn. lights, as gas oils, for other purposes with a sulphur content exceeding 0,001 % by weight but not exceeding 0,002 % by weight"
27101943,101316-83-0,0146210-8,309-885-0,1999,COMMON,"tar, brown-coal, gaz oil, for other purposes, with a sulphur content not exceeding 0,001 % by weight"
27101943,85117-03-9,0146448-8,285-555-9,,COMMON,"gas oils (petroleum), hydrodesulfurized coker heavy vacuum, for other purposes with a sulphur content not exceeding 0,001 % by weight"
27101946,97675-86-0,0146497-7,307-660-1,,COMMON,"hydrocarbons, C12-20, hydrotreated paraffinic, distn. lights, as gas oils, for other purposes with a sulphur content exceeding 0,001 % by weight but not exceeding 0,002 % by weight"
27101946,97862-78-7,0146502-7,308-128-1,,COMMON,"gas oils, hydrotreated, for other purposes with a sulphur content exceeding 0,001 % by weight but not exceeding 0,002 % by weight"
27101943,64741-90-8,0146465-9,265-092-9,,COMMON,"gas oils (petroleum), solvent-refined,  for other purposes with a sulphur content not exceeding 0,001 % by weight"
27101943,64741-91-9,0146470-6,265-093-4,,COMMON,"distillates (petroleum), solvent-refined middle, as gas oils, for other purposes with a sulphur content not exceeding 0,001 % by weight"
27101946,90641-09-1,0147264-6,292-633-6,,COMMON,"extracts (petroleum), light paraffinic distillate solvent, hydrotreated, as gas oils, for other purposes with a sulphur content exceeding 0,001 % by weight but not exceeding 0,002 % by weight"
27101946,100684-22-8,0147285-1,309-693-7,,COMMON,"gas oils (petroleum), light vacuum, carbon-treated, for other purposes with a sulphur content exceeding 0,001 % by weight but not exceeding 0,002 % by weight"
27101943,68477-29-2,0146475-1,270-719-4,,COMMON,"distillates (petroleum), catalytic reformer fractionator residue, high-boiling, as gas oils, for other purposes with a sulphur content not exceeding 0,001 % by weight"
27101943,68477-30-5,0146480-8,270-721-5,,COMMON,"distillates (petroleum), catalytic reformer fractionator residue, intermediate-boiling, as gas oils, for other purposes with a sulphur content not exceeding 0,001 % by weight"
27101946,100684-23-9,0147290-8,309-694-2,,COMMON,"gas oils (petroleum), light vacuum, clay-treated, for other purposes with a sulphur content exceeding 0,001 % by weight but not exceeding 0,002 % by weight"
27101946,68334-30-5,0147360-5,269-822-7,1993,COMMON,"fuels, diesel, as gas oils, for other purposes with a sulphur content exceeding 0,001 % by weight but not exceeding 0,002 % by weight"
27101943,68477-31-6,0146485-3,270-722-0,,COMMON,"distillates (petroleum), catalytic reformer fractionator residue, low-boiling, as gas oils, for other purposes with a sulphur content not exceeding 0,001 % by weight"
27101943,97675-85-9,0146491-1,307-659-6,,COMMON,"hydrocarbons, C16-20, hydrotreated middle distillate, distn. lights, as gas oils, for other purposes with a sulphur content not exceeding 0,001 % by weight"
27101943,97675-86-0,0146496-6,307-660-1,,COMMON,"hydrocarbons, C12-20, hydrotreated paraffinic, distn. lights, as gas oils, for other purposes with a sulphur content not exceeding 0,001 % by weight"
27101943,97862-78-7,0146501-6,308-128-1,,COMMON,"gas oils, hydrotreated, for other purposes with a sulphur content not exceeding 0,001 % by weight"
27101943,97926-59-5,0146950-7,308-278-8,,COMMON,"gas oils (petroleum), light vacuum, thermal-cracked hydrodesulfurized, as gas oils, for other purposes with a sulphur content not exceeding 0,001 % by weight"
27101943,90641-09-1,0147263-5,292-633-6,,COMMON,"extracts (petroleum), light paraffinic distillate solvent, hydrotreated, as gas oils, for other purposes with a sulphur content not exceeding 0,001 % by weight"
27101943,100684-22-8,0147284-0,309-693-7,,COMMON,"gas oils (petroleum), light vacuum, carbon-treated, for other purposes with a sulphur content not exceeding 0,001 % by weight"
27101943,100684-23-9,0147289-5,309-694-2,,COMMON,"gas oils (petroleum), light vacuum, clay-treated, for other purposes with a sulphur content not exceeding 0,001 % by weight"
27101943,68334-30-5,0147359-2,269-822-7,1993,COMMON,"fuels, diesel, as gas oils, for other purposes with a sulphur content not exceeding 0,001 % by weight"
27101947,101316-83-0,0146212-0,309-885-0,1999,COMMON,"tar, brown-coal, gaz oil, for other purposes, with a sulphur content exceeding 0,002 % by weight but not exceeding 0,1 % by weight"
27101947,85117-03-9,0146450-2,285-555-9,,COMMON,"gas oils (petroleum), hydrodesulfurized coker heavy vacuum, for other purposes with a sulphur content exceeding 0,002 % by weight but not exceeding 0,1 % by weight"
27101947,64741-90-8,0146467-1,265-092-9,,COMMON,"gas oils (petroleum), solvent-refined,  for other purposes with a sulphur content exceeding 0,002 % by weight but not exceeding 0,1 % by weight"
27101947,64741-91-9,0146472-8,265-093-4,,COMMON,"distillates (petroleum), solvent-refined middle, as gas oils, for other purposes with a sulphur content exceeding 0,002 % by weight but not exceeding 0,1 % by weight"
27101947,68477-29-2,0146477-3,270-719-4,,COMMON,"distillates (petroleum), catalytic reformer fractionator residue, high-boiling, as gas oils, for other purposes with a sulphur content exceeding 0,002 % by weight but not exceeding 0,1 % by weight"
