CN_Code,CAS_Number,CUS,EC_Number,UN_Number,Nomen,Name
29349990,77887-68-4,0041104-1,616-537-4,,IUPAC,benzhydryl 6-(4-methylbenzamido)penicillanate 4-oxide
29349990,177575-19-8,0041115-4,,,IUPAC,"diethyl N-{5-[2-((6S)-2-amino-4-oxo-4,6,7,8-tetrahydro-3H-pyrimido[5,4-b][1,4]thiazin-6-yl)ethyl]-2-thenoyl}-L-glutamate"
29349990,84915-43-5,0041117-6,,,IUPAC,"(3S)-2,2-dimethyl-1,4-thiazinane-3-carboxylic acid"
29349990,116833-10-4,0041127-8,,,IUPAC,"(Z)-2-(5-amino-1,2,4-thiadiazol-3-yl)-2-[(fluoromethoxy)imino]acetic acid"
29349990,14282-76-9,0041133-6,238-175-2,,IUPAC,2-bromo-3-methylthiophene
29349990,184475-35-2,0041139-2,,,INN,gefitinib
29349990,175712-02-4,0041171-2,605-760-2,,IUPAC,"[(3S,5S)-5-(2,4-difluorophenyl)-5-(1H-1,2,4-triazol-1-ylmethyl)tetrahydrofuran-3-yl]methyl 4-chlorobenzenesulfonate"
29349990,158512-24-4,0041182-5,,,IUPAC,"(3aS,8aR)-3-[(2R,4S)-2-benzyl-4,5-epoxyvaleryl]-2,2-dimethyl-3,3a,8,8a-tetrahydro-2H-indeno[1,2-d]oxazole"
29349990,147086-83-7,0041183-6,604-558-1,,IUPAC,"N-[(4S,6S)-6-methyl-7,7-dioxo-5,6-dihydro-4H-thieno[2,3-b]thiopyran-4-yl]acetamide"
29349990,3083-77-0,0041196-1,221-386-9,,IUPAC,"1-(β-D-arabinofuranosyl)pyrimidine-2,4(1H,3H)-dione"
29349990,78850-37-0,0041206-6,,,IUPAC,"methyl (3aR,4R,7aR)-2-methyl-4-[(1S,2R)-1,2,3-triacetoxypropyl]-3a,7a-dihydro-4H-pyrano[3,4-d]oxazole-6-carboxylate"
29349990,157341-41-8,0041230-6,,,IUPAC,"(2S)-N-[(R)-1-(1,3-benzodioxol-5-yl)butyl]-3,3-diethyl-2-{4-[(4-methylpiperazin-1-yl)carbonyl]phenoxy}-4-oxoazetidine-1-carboxamide"
29349990,28783-41-7,0041235-1,249-220-0,,IUPAC,"4,5,6,7-tetrahydrothieno[3,2-c]pyridine hydrochloride"
29349990,130209-90-4,0041238-4,603-394-8,,IUPAC,"methyl 2-(2-chlorophenyl)-2-(4,5,6,7-tetrahydrothieno[3,2-c]pyridin-5-yl)acetate hydrochloride"
29349990,80370-59-8,0041241-9,617-065-1,,IUPAC,7-amino-3-(2-furoylthiomethyl)-3-cephem-4-carboxylic acid
29349990,168828-81-7,0041243-1,605-533-8,,IUPAC,benzyl (3-fluoro-4-morpholinophenyl)carbamate
29349990,1463-10-1,0041251-1,215-973-9,,IUPAC,5-methyluridine
29349990,176022-59-6,0041256-6,,,INNM,roxifiban acetate
29349990,177575-17-6,0041269-1,,,IUPAC,"(S)-N-{5-[2-(2-amino-4-oxo-4,6,7,8-tetrahydro-1H-pyrimido[5,4-b][1,4]thiazin-6-yl)ethyl}-2-thenoyl]-L-glutamic acid"
29349990,171228-49-2,0041289-5,,,INN,posaconazole
29349990,154355-76-7,0041312-7,,,INN,atreleuton
29349990,160115-08-2,0041348-9,,,IUPAC,"{(E)-3-[(6R,7R)-7-amino-2-carboxylato-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-en-3-yl]allyl}(carbamoylmethyl)(ethyl)methylammonium"
29349990,143491-57-0,0041349-0,,,INN,emtricitabine
29349990,186521-45-9,0041350-3,,,IUPAC,"(6S)-5-[2-(2-amino-4-oxo-4,6,7,8-tetrahydro-3H-pyrimido[5,4-b][1,4]thiazin-6-yl)ethyl]thiophene-2-carboxylic acid"
29349990,38313-48-3,0041351-4,,,IUPAC,"3',5'-anhydrothymidine"
29349990,108895-45-0,0041352-5,,,IUPAC,"3'-azido-2',3'-dideoxy-5-methylcytidine hydrochloride"
29349990,122567-97-9,0041353-6,,,IUPAC,"5'-benzoyl-2',3'-didehydro-3'-deoxythymidine"
29349990,145514-04-1,0041355-8,,,INN,amdoxovir
29349990,186521-41-5,0041356-9,,,IUPAC,dimethyl 2-[(S)-1-(tert-butoxycarbonylaminomethyl)-2-(5-ethoxycarbonyl-2-thienyl)propylthio]malonate
29349990,186521-40-4,0041357-0,,,IUPAC,ethyl 5-[(3S)-3-(acetylthio)-4-(tert-butoxycarbonylamino)butyl]thiophene-2-carboxylate
29349990,208337-84-2,0041358-1,,,IUPAC,ethyl 5-[(3R)-4-amino-3-hydroxybutyl]thiophene-2-carboxylate
29349990,186521-44-8,0041359-2,,,IUPAC,"ethyl (6S)-5-[2-(2-amino-4-oxo-4,6,7,8-tetrahydro-3H-pyrimido[5,4-b][1,4]thiazin-6-yl)ethyl]thiophene-2-carboxylate"
29349990,208337-82-0,0041360-5,,,IUPAC,ethyl 5-(but-3-enyl)thiophene-2-carboxylate
29349990,186521-38-0,0041361-6,,,IUPAC,ethyl 5-[(3R)-4-(tert-butoxycarbonylamino)-3-hydroxybutyl]thiophene-2-carboxylate
29349990,186521-39-1,0041362-7,,,IUPAC,ethyl 5-[(3R)-4-(tert-butoxycarbonylamino)-3-(mesyloxy)butyl]thiophene-2-carboxylate
29349990,208337-83-1,0041363-8,,,IUPAC,"ethyl 5-[(3R)-3,4-dihydroxybutyl]thiophene-2-carboxylate"
29349990,143468-96-6,0041364-9,,,IUPAC,ethyl hydrogen (2-thienylmethyl)malonate
29349990,167304-98-5,0041365-0,,,IUPAC,"methyl (4S,7S,10aS)-4-amino-5-oxooctahydro-7H-pyrido[2,1-b][1,3]thiazepine-7-carboxylate"
29349990,186521-42-6,0041366-1,,,IUPAC,"methyl (S)-6-{2-[5-(ethoxycarbonyl)-2-thienyl]ethyl}-3-oxo-1,4-thiazinane-2-carboxylate"
29349990,39925-10-5,0041367-2,609-754-0,,IUPAC,"methyl 1-(2,3,5-tri-O-acetyl-β-D-ribofuranosyl)-1H-1,2,4-triazole-3-carboxylate"
29349990,25954-21-6,0041368-3,,,IUPAC,5-methyluridine hemihydrate
29349990,120685-11-2,0041401-7,,,INN,midostaurin
29349990,152811-62-6,0041402-8,,,INN,piboserod
29349990,183849-43-6,0041449-3,,,INN,abaperidone
29349990,182133-25-1,0041450-6,,,INN,arzoxifene
29349990,161605-73-8,0041451-7,,,INN,fanapanel
29349990,183547-57-1,0041452-8,,,INN,gantofiban
29349990,176161-24-3,0041453-9,,,INN,maribavir
29349990,351862-32-3,0041456-2,,,INN,sarizotan
29349990,161832-65-1,0041457-3,,,INN,talampanel
29349990,152735-23-4,0041458-4,,,INN,upidosin
29349990,163521-12-8,0041459-5,,,INN,vilazodone
29349990,163706-06-7,0041908-9,,,INN,cangrelor
29349990,457075-21-7,0041909-0,,,INN,ganstigmine
29349990,110299-05-3,0041911-4,,,INN,selodenoson
29349990,111358-88-4,0041912-5,,,INN,lestaurtinib
29349990,114899-77-3,0041914-7,,,INN,trabectedin
29349990,122970-40-5,0041918-1,,,INN,isatoribine
29349990,123318-82-1,0041919-2,,,INN,clofarabine
29349990,124584-08-3,0041920-5,,,INN,nesiritide
29349990,130306-02-4,0041921-6,,,INN,tezacitabine
29349990,135306-39-7,0041922-7,,,INN,manifaxine
29349990,135463-81-9,0041923-8,,,INN,coluracetam
29349990,137071-32-0,0041924-9,,,INN,pimecrolimus
29349990,137215-12-4,0041925-0,,,INN,odiparcil
29349990,137219-37-5,0041926-1,,,INN,plitidepsin
29349990,144348-08-3,0041928-3,,,INN,binodenoson
29349990,144598-75-4,0041929-4,,,INN,paliperidone
29349990,144689-63-4,0041930-7,,,INN,olmesartan medoxomil
29349990,145918-75-8,0041932-9,,,INN,troxacitabine
29349990,146426-40-6,0041933-0,,,INN,alvocidib
29349990,147817-50-3,0041934-1,,,INN,siramesine
29349990,148430-28-8,0041935-2,,,INN,sarakalim
29349990,150322-43-3,0041936-3,,,INN,prasugrel
29349990,151879-73-1,0041937-4,,,INN,aprinocarsen
29349990,153062-94-3,0041940-9,,,INN,pumosetrag
29349990,155030-63-0,0041941-0,,,INN,emodepside
29349990,159351-69-6,0041942-1,,,INN,everolimus
29349990,161178-07-0,0041943-2,,,INN,lubazodone
29349990,162635-04-3,0041946-5,,,INN,temsirolimus
29349990,167362-48-3,0041948-7,,,INN,abetimus
29349990,169939-94-0,0041950-1,,,INN,ruboxistaurin
29349990,170729-80-3,0041951-2,,,INN,aprepitant
29349990,170861-63-9,0041952-3,,,INN,reglitazar
29349990,171596-29-5,0041954-5,,,INN,tadalafil
29349990,171752-56-0,0041955-6,,,INN,adrogolide
29349990,174402-32-5,0041956-7,,,INN,edotecarin
29349990,174638-15-4,0041957-8,,,INN,fosfluridine tidoxil
29349990,179602-65-4,0041959-0,,,INN,mitratapide
29349990,181785-84-2,0041960-3,,,INN,elvucitabine
29349990,182167-02-8,0041962-5,,,INN,acolbifene
29349990,182415-09-4,0041963-6,,,INN,piclozotan
29349990,185229-68-9,0041967-0,,,INN,alicaforsen
29349990,185954-27-2,0041968-1,,,INN,tofimilast
29349990,187164-19-8,0041969-2,,,INN,luliconazole
29349990,188630-14-0,0041970-5,,,INN,liatermin
29349990,189681-70-7,0041971-6,,,INN,aplindore
29349990,189940-24-7,0041972-7,,,INN,daxalipram
29349990,190977-41-4,0041973-8,,,INN,oblimersen
29349990,192314-93-5,0041974-9,,,INN,iclaprim
29349990,192374-14-4,0041975-0,,,INN,radafaxine
29349990,192441-08-0,0041976-1,,,INN,lomeguatrib
29349990,192755-52-5,0041977-2,,,INN,pralnacasan
29349990,195733-43-8,0041979-4,,,INN,atrasentan
29349990,195962-23-3,0041980-7,,,INN,corifollitropin alfa
29349990,196808-45-4,0041981-8,,,INN,farglitazar
29349990,198821-22-6,0041982-9,,,INN,merimepodib
29349990,204318-14-9,0041984-1,,,INN,edotreotide
29349990,204512-90-3,0041985-2,,,INN,tecadenoson
29349990,204658-47-9,0041986-3,,,INN,torapsel
29349990,205887-54-3,0041987-4,,,INN,telbermin
29349990,206254-79-7,0041988-5,,,INN,opebacan
29349990,206260-33-5,0041989-6,,,INN,irampanel
29349990,208848-19-5,0041990-9,,,INN,freselestat
29349990,208993-54-8,0041991-0,,,INN,fiduxosin
29349990,209342-40-5,0041992-1,,,INN,finafloxacin
29349990,211448-85-0,0041993-2,,,INN,denufosol
29349990,211735-76-1,0041994-3,,,INN,farampator
29349990,214548-46-6,0041995-4,,,INN,lusaperidone
29349990,215174-50-8,0041996-5,,,INN,rimacalib
29349990,218298-21-6,0041997-6,,,INN,razaxaban
29349990,219846-31-8,0041998-7,,,INN,radequinil
29349990,221241-63-0,0041999-8,,,INN,fandosentan
29349990,222834-30-2,0042000-8,,,INN,ragaglitazar
29349990,223537-30-2,0042001-9,,,INN,rupintrivir
29349990,79781-00-3,0042002-0,,,INN,bulaquine
29349990,231277-92-2,0042003-1,,,INN,lapatinib
29349990,247207-64-3,0042004-2,,,INN,leconotide
29349990,250601-04-8,0042005-3,,,INN,imiglitazar
29349990,251303-04-5,0042007-5,,,INN,ertiprotafib
29349990,252260-02-9,0042008-6,,,INN,posizolid
29349990,255730-18-8,0042009-7,,,INN,artemisone
29349990,257277-05-7,0042010-0,,,INN,iseganan
29349990,267243-28-7,0042011-1,,,INN,canertinib
29349990,276690-58-5,0042012-2,,,INN,iroxanadine
29349990,279215-43-9,0042013-3,,,INN,tifenazoxide
29349990,282526-98-1,0042014-4,,,INN,cetilistat
29349990,285571-64-4,0042015-5,,,INN,barusiban
29349990,285983-48-4,0042016-6,,,INN,doramapimod
29349990,290296-68-3,0042017-7,,,INN,befetupitant
29349990,292634-27-6,0042018-8,,,INN,dianicline
29349990,304853-42-7,0042019-9,,,INN,tanaproget
29349990,308240-58-6,0042021-3,,,INN,talactoferrin alfa
29349990,308831-61-0,0042022-4,,,INN,sufugolix
29349990,313348-27-5,0042023-5,,,INN,regadenoson
29349990,325715-02-4,0042024-6,,,INN,indiplon
29349990,328538-04-1,0042025-7,,,INN,edifoligide
29349990,329744-44-7,0042026-8,,,INN,embeconazole
29349990,331741-94-7,0042027-9,,,INN,muraglitazar
29349990,331744-64-0,0042028-0,,,INN,peliglitazar
29349990,333754-36-2,0042029-1,,,INN,tesetaxel
29349990,3424-98-4,0042030-4,,,INN,telbivudine
29349990,350992-10-8,0042031-5,,,INN,bifeprunox
29349990,361343-19-3,0042033-7,,,INN,elzasonan
29349990,366017-09-6,0042034-8,,,INN,mubritinib
29349990,366789-02-8,0042035-9,,,INN,rivaroxaban
29349990,380886-95-3,0042036-0,,,INN,valtorcitabine
29349990,40093-94-5,0042037-1,,,INN,torcitabine
29349990,41941-56-4,0042038-2,,,INN,tocladesine
29349990,434283-16-6,0042039-3,,,INN,lecozotan
29349990,446022-33-9,0042040-6,,,INN,pelitrexol
29349990,457913-93-8,0042041-7,,,INN,ismomultin alfa
29349990,460738-38-9,0042042-8,,,INN,ecallantide
29349990,506433-25-6,0042043-9,,,INN,depelestat
29349990,566906-50-1,0042045-1,,,INN,beminafil
29349990,575458-75-2,0042046-2,,,INN,radotermin
29349990,583057-48-1,0042047-3,,,INN,arasertaconazole
29349990,59985-21-6,0042048-4,,,INN,diquafosol
29349990,625095-60-5,0042049-5,,,INN,pradefovir
29349990,640281-90-9,0042050-8,,,INN,valopicitabine
29349990,65576-45-6,0042051-9,,,INN,asenapine
29349990,84472-85-5,0042052-0,,,INN,navuridine
29349990,99755-59-6,0042053-1,,,INN,rotigotine
29349990,220997-97-7,0042132-9,,,INN,diflomotecan
29349990,220998-10-7,0042133-0,,,INN,elomotecan
29349990,888504-28-7,0042646-0,618-215-9,,IUPAC,"potassium 5-methyl-1,3,4-oxadiazole-2-carboxylate"
29349990,7481-90-5,0042647-1,,,IUPAC,"1-(3,5-anhydro-2-deoxy-β-D-threo-pentofuranosyl)-5-methylpyrimidine-2,4(1H,3H)-dione"
29349990,113891-01-3,0042648-2,,,IUPAC,"diphenylmethyl (2S,5R)-6,6-dibromo-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate 4-oxide"
29349990,13636-02-7,0042649-3,,,IUPAC,(RS)-3-(dimethylamino)-1-(2-thienyl)propan-1-ol
29349990,18686-82-3,0042650-6,242-504-5,,IUPAC,"1,3,4-thiadiazole-2-thiol"
29349990,24209-43-6,0042651-7,246-079-7,,IUPAC,"(7R)-7-amino-3-[2-(1,3,4-thiadiazol-2-ylsulfanyl)ethyl]-3,4-didehydrocepham-4-carboxylic acid"
29349990,30165-96-9,0042652-8,250-077-1,,IUPAC,"4-(4-chloro-1,2,5-thiadiazol-3-yl)morpholine"
29349990,36923-17-8,0042653-9,609-312-7,,IUPAC,"(7R)-7-amino-3,4-didehydrocepham-4-carboxylic acid"
29349990,37539-03-0,0042654-0,253-547-4,,IUPAC,"(7R)-7-amino-3-[(1H-1,2,3-triazol-4-ylsulfanyl)methyl]-3,4-didehydrocepham-4-carboxylic acid"
29349990,53994-69-7,0042655-1,258-907-4,,IUPAC,"(7R)-7-amino-3-chloro-3,4-didehydrocepham-4-carboxylic acid"
29349990,61807-78-1,0042656-2,,,IUPAC,"7-(bromoacetamido)-7-methoxy-3-{[(1-methyl-1H-tetrazol-5-yl)sulfanyl]methyl}-3,4-didehydrocepham-4-carboxylic acid"
29349990,63457-21-6,0042657-3,613-231-2,,IUPAC,"diphenylmethyl 2-(3-benzyl-7-oxo-4-thia-2,6-diazabicyclo[3.2.0]hept-2-en-6-yl)-3-methylbut-3-enoate"
29349990,68350-02-7,0042658-4,,,IUPAC,"(7R)-7-amino-3-{[(1-methyl-1H-tetrazol-5-yl)sulfanyl]methyl}-3,4-didehydrocepham-4-carboxylic acid hydrochloride"
29349990,70035-75-5,0042659-5,615-054-6,,IUPAC,"diphenylmethyl (7S)-7-(bromoacetamido)-7-methoxy-3-{[(1-methyl-1H-tetrazol-5-yl)sulfanyl]methyl}-3,4-didehydrocepham-4-carboxylate"
29349990,75776-79-3,0042660-8,616-260-9,,IUPAC,"1,4-dithia-7-azaspiro[4.4]nonane-8-carboxylic acid hydrobromide"
29349990,76646-91-8,0042661-9,,,IUPAC,"(3S)-6,6-dibromo-2,2-dimethylpenam-3-carboxylic acid 1,1-dioxide"
29349990,76801-85-9,0042662-0,616-385-9,,IUPAC,"(2R,3S,4R,5R,8R,10R,11R,12S,13S,14R)-13-[(2,6-dideoxy-3-C-methyl-3-O-methyl-α-L-ribo-hexopyranosyl)oxy]-2-ethyl-3,4,10-trihydroxy-3,5,8,10,12,14-hexamethyl-11-{[3,4,6-trideoxy-3-(dimethylamino)-β-D-xylo-hexopyranosyl]oxy}-1-oxa-6-azacyclopentadecan-15-one"
29349990,79349-82-9,0042663-1,616-683-9,,IUPAC,"trans-(7R)-7-amino-3-vinyl-3,4-didehydrocepham-4-carboxylic acid"
29349990,86639-52-3,0042664-2,,,IUPAC,"(4S)-4,11-diethyl-4,9-dihydroxy-1H,12H-pyrano[3',4':6,7]indolizino[1,2-b]quinoline-3,14(4H,12H)-dione"
29349990,92096-37-2,0042665-3,618-817-1,,IUPAC,"diphenylmethyl (7R)-3-(mesyloxy)-7-(phenylacetamido)-3,4-didehydrocepham-4-carboxylate"
29349990,93183-15-4,0042666-4,,,IUPAC,"2'-deoxy-5'-O-(4,4'-dimethoxytrityl)-N2-isobutyrylguanosine 3'-(2-cyanoethyl diisopropylphosphoramidite)"
29349990,96219-87-3,0042667-5,,,IUPAC,(3-aminopyrazol-4-yl)(2-thienyl)methanone
29349990,98796-51-1,0042668-6,,,IUPAC,"2'-deoxy-5'-O-(4,4'-dimethoxytrityl)thymidine 3'-(2-cyanoethyl diisopropylphosphoramidite)"
29349990,98796-53-3,0042669-7,,,IUPAC,"N6-benzoyl-2'-deoxy-5'-O-(4,4'-dimethoxytrityl)adenosine 3'-(2-cyanoethyl diisopropylphosphoramidite)"
29349990,98819-76-2,0042670-0,,,INN,esreboxetine
29349990,100988-63-4,0042671-1,,,IUPAC,"1-[((7R)-7-amino-4-carboxy-3,4-didehydrocepham-3-yl)methyl]pyridinium iodide"
29349990,102212-98-6,0042672-2,,,IUPAC,"N4-benzoyl-2'-deoxy-5'-O-(4,4'-dimethoxytrityl)cytidine 3'-(2-cyanoethyl diisopropylphosphoramidite)"
29349990,103788-59-6,0042673-3,,,IUPAC,"4-[2-(5-methyl-2-phenyl-1,3-oxazol-4-yl)ethoxy]benzaldehyde"
29349990,103788-65-4,0042674-4,,,IUPAC,"2-(5-methyl-2-phenyl-1,3-oxazol-4-yl)ethan-1-ol"
29349990,110483-43-7,0042675-5,600-967-4,,IUPAC,"2'-bromo-2'-deoxy-5-methyluridine 3',5'-diacetate"
29349990,114341-88-7,0042676-6,,,IUPAC,"3-(2-bromopropanoyl)-4,4-dimethyl-1,3-oxazolidin-2-one"
29349990,116539-55-0,0042677-7,601-437-5,,IUPAC,(1S)-3-(methylamino)-1-(2-thienyl)propan-1-ol
29349990,127111-98-2,0042678-8,,,IUPAC,"diphenylmethyl (7R)-7-amino-3-(mesyloxy)-3,4-didehydrocepham-4-carboxylate hydrochloride"
29349990,130800-76-9,0042679-9,,,IUPAC,5-(3-chloropropyl)-3-methylisoxazole
29349990,134379-77-4,0042680-2,,,INN,dexelvucitabine
29349990,135790-89-5,0042681-3,,,IUPAC,"[(2,2-dimethylpropanoyl)oxy]methyl (7R)-7-[(2Z)-2-(2-{(2S)-2-[(tert-butoxycarbonyl)amino]propanamido}-1,3-thiazol-4-yl)-2-(methoxyimino)acetamido]-3,4-didehydrocepham-4-carboxylate"
29349990,140128-37-6,0042682-4,,,IUPAC,"diphenylmethyl (7R)-7-(2-{2-[(tert-butoxycarbonyl)amino]-1,3-thiazol-4-yl}-2-[(trityloxy)imino]acetamido)-3-({[(1H-1,2,3-triazol-4-yl)sulfanyl]methyl}sulfanyl)-3,4-didehydrocepham-4-carboxylate"
29349990,155990-20-8,0042683-5,,,IUPAC,N-[(1-{[2-(diethylamino)ethyl]amino}-7-methoxy-9-oxo-9H-thioxanthen-4-yl)methyl]formamide
29349990,158878-46-7,0042684-6,,,IUPAC,"6-{(E)-2-[4-(4-fluorophenyl)-2,6-diisopropyl-5-(methoxymethyl)pyridin-3-yl]vinyl}-4-hydroxytetrahydro-2H-pyran-2-one"
29349990,164015-32-1,0042685-7,,,IUPAC,N-methyl-3-(1-naphthyloxy)-2-(2-thienyl)propan-1-amine phosphate
29349990,170985-86-1,0042686-8,,,IUPAC,"1-[(2S,3S)-2-(benzyloxy)pentan-3-yl]-4-(4-{4-[4-({(3R,5R)-5-(2,4-difluorophenyl)-5-[(1H-1,2,4-triazol-1-yl)methyl]tetrahydrofuran-3-yl}methoxy)phenyl]piperazin-1-yl}phenyl)-1H-1,2,4-triazol-5(4H)-one"
29349990,171482-05-6,0042687-9,,,IUPAC,"(2R,3S)-2-{(1R)-1-[3,5-bis(trifluoromethyl)phenyl]ethoxy}-3-(4-fluorophenyl)morpholine hydrochloride"
29349990,176773-87-8,0042688-0,,,IUPAC,"(3R)-3-(methoxymethyl)-7-(4,4,4-trifluorobutoxy)-3,3a,4,5-tetrahydro[1,3]oxazolo[3,4-a]quinolin-1-one"
29349990,177587-08-5,0042689-1,,,IUPAC,"N-{5-[2-((6S)-2-amino-4-oxo-3,4,5,6,7,8-hexahydropyrido[2,3-d]pyrimidin-6-yl)ethyl]-4-methylthiophene-2-carbonyl}-L-glutamic acid"
29349990,181640-09-5,0042690-4,,,IUPAC,"3-(1-{2-[4-benzoyl-2-(3,4-difluorophenyl)morpholin-2-yl]ethyl}-4-phenylpiperidin-4-yl)-1,1-dimethylurea hydrochloride"
29349990,182133-09-1,0042691-5,,,IUPAC,6-(benzyloxy)-3-bromo-2-(4-methoxyphenyl)-1-benzothiophene 1-oxide
29349990,183433-66-1,0042692-6,,,IUPAC,"[6-chloro-4-(2-ethyl-1,3-dioxolan-2-yl)-2-methoxypyridin-3-yl]methanol"
29349990,183434-04-0,0042693-7,,,IUPAC,"tert-butyl (4S)-4-ethyl-4,6-dihydroxy-3,10-dioxo-3,4,8,10-tetrahydro-1H-pyrano[3,4-f]indolizine-7-carboxylate"
29349990,185835-97-6,0042694-8,,,IUPAC,"(5S)-5-(methoxymethyl)-3-[6-(4,4,4-trifluorobutoxy)-1,2-benzoxazol-3-yl]-1,3-oxazolidin-2-one"
29349990,186348-69-6,0042695-9,,,IUPAC,"7-chloro-8-[((2R)-1,4-diazabicyclo[2.2.2]octan-2-yl)methylamino]-2,3-dihydro-1,4-benzodioxine-5-carboxamide"
29349990,188016-51-5,0042696-0,,,IUPAC,"methyl N-(butoxycarbonyl)-3-{[(5R)-3-(4-cyanophenyl)-4,5-dihydroisoxazol-5-yl]acetamido}-L-alaninate"
29349990,189003-92-7,0042697-1,,,INN,trelanserin
29349990,189028-95-3,0042698-2,606-165-0,,IUPAC,"(4S)-3-[(5R)-5-(4-fluorophenyl)-5-hydroxypentanoyl]-4-phenyl-1,3-oxazolidin-2-one"
29349990,191023-43-5,0042699-3,,,IUPAC,"5-(8-amino-7-chloro-2,3-dihydro-1,4-benzodioxin-5-yl)-3-(1-phenethylpiperidin-4-yl)-1,3,4-oxadiazol-2(3H)-one"
29349990,192049-49-3,0042700-9,606-259-1,,IUPAC,"4-nitrobenzyl 2-((1R,5R)-3-benzyl-7-oxo-4-thia-2,6-diazabicyclo[3.2.0]hept-2-en-6-yl)-3-methylbut-2-enoate"
29349990,194861-99-9,0042701-0,606-322-3,,IUPAC,"((5S)-3-tert-butyl-2-phenyl-1,3-oxazolidin-5-yl)methanol"
29349990,195708-14-6,0042702-1,,,IUPAC,"(2R,3R,4S)-4-(1,3-benzodioxol-5-yl)-3-(ethoxycarbonyl)-2-(4-methoxyphenyl)pyrrolidinium (2S)-hydroxy(phenyl)acetate"
29349990,197897-11-3,0042703-2,606-382-0,,IUPAC,"1-[((7R)-7-amino-4-carboxy-3,4-didehydrocepham-3-yl)methyl]-1H-imidazo[1,2-b]pyridazin-4-ium iodide"
29349990,199327-61-2,0042704-3,,,IUPAC,7-methoxy-6-(3-morpholinopropoxy)quinazolin-4(3H)-one
29349990,186256-67-7,0042705-4,,,IUPAC,"(3S,10R,13E,16S)-10-(3-chloro-4-methoxybenzyl)-3-isobutyl-6,6-dimethyl-16-[(1S)-1-((2R,3R)-3-phenyloxiran-2-yl)ethyl]-1,4-dioxa-8,11-diazacyclohexadec-13-ene-2,5,9,12-tetrone"
29349990,220997-99-9,0042706-5,,,INNM,elomotecan hydrochloride
29349990,221054-70-2,0042707-6,,,IUPAC,"(5R)-5-ethyl-5-hydroxy-1,4,5,8-tetrahydrooxepino[3,4-c]pyridine-3,9-dione"
29349990,223570-85-2,0042708-7,,,IUPAC,"8-methyl-8-azabicyclo[3.2.1]octan-3-yl 2,3-dihydropyrazolo[1,5,4-de][1,4]benzoxazine-6-carboxylate"
29349990,223595-20-8,0042709-8,,,IUPAC,"(1R)-5-(1,3,6,2-dioxazaborocan-2-yl)-1-methyl-2-trityl-2,3-dihydro-1H-isoindole"
29349990,227029-27-8,0042710-1,,,IUPAC,"2-(5-methyl-2-phenyl-1,3-oxazol-4-yl)ethyl methanesulfonate"
29349990,227625-35-6,0042711-2,,,IUPAC,"3-{[2-(aminomethyl)cyclohexyl]methyl}-1,2,4-oxadiazol-5(4H)-one"
29349990,227626-65-5,0042712-3,,,IUPAC,"tert-butyl N-methyl-N-{2-[(5-oxo-4,5-dihydro-1,2,4-oxadiazol-3-yl)methyl]cyclohexyl}carbamate"
29349990,227626-75-7,0042713-4,,,IUPAC,"3-{[2-(aminomethyl)cyclohexyl]methyl}-1,2,4-oxadiazol-5(4H)-one hydrochloride"
29349990,229336-92-9,0042714-5,,,IUPAC,3-chloro-N-{4-chloro-2-[(5-chloropyridin-2-yl)carbamoyl]-6-methoxyphenyl}-4-{[2-(methylamino)imidazol-1-yl]methyl}thiophene-2-carboxamide
29349990,229340-73-2,0042715-6,,,IUPAC,3-chloro-N-{4-chloro-2-[(5-chloropyridin-2-yl)carbamoyl]-6-methoxyphenyl}-4-{[2-(methylamino)imidazol-1-yl]methyl}thiophene-2-carboxamide trifluoroacetate
29349990,252317-48-9,0042716-7,607-657-8,,IUPAC,"{(3S)-1-[1-(2,3-dihydro-1-benzofuran-5-yl)ethyl]pyrrolidin-3-yl}diphenylacetonitrile"
29349990,253450-09-8,0042717-8,,,IUPAC,"6-({2-[4-(4-fluorobenzyl)piperidin-1-yl]ethyl}sulfinyl)-1,3-benzoxazol-2(3H)-one"
29349990,253450-12-3,0042718-9,,,IUPAC,"6-{[2-(4-benzylpiperidin-1-yl)ethyl]sulfinyl}-1,3-benzoxazol-2(3H)-one"
29349990,287737-72-8,0042719-0,608-247-1,,IUPAC,(2S)-hydroxy(phenyl)acetic acid—(1S)-3-(dimethylamino)-1-(2-thienyl)propan-1-ol (1:1) (salt)
29349990,287930-73-8,0042720-3,,,IUPAC,4-benzyl-2-hydroxymorpholin-3-one
29349990,287930-75-0,0042721-4,,,IUPAC,"(2R)-4-benzyl-2-{(1R)-1-[3,5-bis(trifluoromethyl)phenyl]ethoxy}morpholin-3-one"
29349990,345217-03-0,0042722-5,,,IUPAC,"2,5-anhydro-4-{[4-(4-{4-[({1-[(2S,3S)-2-(benzyloxy)pentan-3-yl]hydrazinyl}carbonyl)amino]phenyl}piperazin-1-yl)phenoxy]methyl}-1,3,4-trideoxy-2-(2,4-difluorophenyl)-1-(1H-1,2,4-triazol-1-yl)-D-threo-pentitol"
29349990,362543-73-5,0042723-6,,,IUPAC,"DNA, d(P-thio) (C-T-A-G-A-T-T-T-C-C-C-G-C-G), tridecasodium salt"
29349990,377727-87-2,0042724-7,,,INN,preladenant
29349990,475479-34-6,0042725-8,,,INN,aleglitazar
